host	path	verdict	evidence	shard	source
114	/home/reyerchu/wt-maxfanout	RECOVER	4 of the 4 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/final_report_generate.py) = 4c8e3de3ce5714e560f6e44ff6730cc96a38bf80fbfe6be8e5783f3fab08d365 here, 13ef8c0521f38785f8a59c81f3adfd55e7ae2e6077db147b672e009edd3d6e45 on main (1763 lines here vs 2382 on main); that file is python, 1763 lines — final_report_generate.py — generate canonical, chip-AGNOSTIC final	b	verdicts_joined.tsv
114	/home/reyerchu/wt_metalfill_promote	RECOVER	1 of the 2 files it owns differ from main. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/metal_fill_emit.py) = 86a0d3619a01ce6fd74bb8d1f675569cc922614bd5025ce9de33606fb9f96b3d here, 9c83e429016cfd427585d8226e003d0472d34c8ba22af5d9627d0dc8bb6173ac on main (400 lines here vs 502 on main); that file is python, 400 lines — metal_fill_emit.py — per-layer density metal fill on the streamed GDS.	b	verdicts_joined.tsv
114	/tmp/claude-1000/-home-reyerchu-vibe-ic/4128148d-4b2f-440c-a3b5-fe91ba70098a/scratchpad/base	LANDED	it owns no files, so 'all 0 matched' would be vacuous; instead its whole tree 1f18f8d032d is byte-for-byte a tree origin/main publishes, at e4c5840d6f8, against main a00f53f2094. A tree OID is a recursive content hash, so every file in it matches a state main published. Working tree clean.	b	verdicts_joined.tsv
114	/tmp/claude-1000/-home-reyerchu-vibe-ic/4128148d-4b2f-440c-a3b5-fe91ba70098a/scratchpad/mut	RECOVER	4 of the 7 files it owns differ from main. sha256(RESULT.md) = eb72652b5f634765ef69dc5dd15a62b2ef3f4f703b9207548926c6ced82822a9 here, (origin/main has no file at this path) on main (521 lines, a path main does not carry); that file is markdown, 521 lines — Full test coverage for the two tape-out paths, IC and IP	b	verdicts_joined.tsv
114	/tmp/claude-1000/-home-reyerchu-vibe-ic/4128148d-4b2f-440c-a3b5-fe91ba70098a/scratchpad/wt	RECOVER	4 of the 7 files it owns differ from main. sha256(RESULT.md) = ed3aaa17307328c5d365ed1fb5ff5ecf28b3462882f6784b42fd050fa30659b2 here, (origin/main has no file at this path) on main (634 lines, a path main does not carry); that file is markdown, 634 lines — Full test coverage for the two tape-out paths, IC and IP	b	verdicts_joined.tsv
120	/home/reyerchu/_LRNor	LANDED	all 1 file(s) that differ from main's TIP have their exact blob in main's HISTORY at the same path (e.g. docs/research/LEARN_FROM_OPENROAD_GAPS.md@134989fcf); verified by --full-history walk against a00f53f2, 0 files main never held. My original RECOVER compared against the tip only, which a squash-landed branch outruns. Safe to delete: git log --full-history restores these bytes from main, so this tree holds no unique copy.	a	verdicts_joined.tsv
120	/home/reyerchu/_advVD/wtB	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/_pytest_progress_plugin.py: sha256 64f6c497377e3277 in this tree vs 570f994841b77a98 on main a00f53f20; 77 lines across 2 file(s) absent from main (1259 lines behind). tip: xdist per-worker progress protocol (Task B patch under test)	a	verdicts_joined.tsv
120	/home/reyerchu/_agent_scratch_whatif/wt_C	LANDED	all 0 file(s) this tree changed hash-match main a00f53f2 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: fix(tooling): three hazards that corrupt a measurement instead of failing [v1.9.78]	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_1550/wt	RECOVER	tools/ci/repo_hygiene_gates.sh: sha256 b4d2c4ed15be8e05 in this tree vs c311b8d27416b22c on main a00f53f20; 483 lines across 3 file(s) absent from main (1376 lines behind). tip: gate(host-independence): a gate that could not be driven is NOT_CHECKED, not a FAIL (#1550	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1015/wt	LANDED	all 0 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: [v1.10.39] candidate batch R3	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1015/wt2	RECOVER	README.md: sha256 6ec0a18b44c38eec in this tree vs 2e9435de94f1cbec on main a00f53f20; 88269 lines across 146 file(s) absent from main (6508 lines behind). tip: matrix: a fixture may not carry what the real cell's ledger refuted	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1028fix/wt-branch	RECOVER	README.md: sha256 74e1640fd7ef1a09 in this tree vs 2e9435de94f1cbec on main a00f53f20; 86963 lines across 28 file(s) absent from main (5771 lines behind). tip: withdraw: restate the two corpus sizes the rebase moved	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1028fix/wt-scratch	RECOVER	README.md: sha256 6ec0a18b44c38eec in this tree vs 2e9435de94f1cbec on main a00f53f20; 87561 lines across 44 file(s) absent from main (6495 lines behind). tip: test: re-derive the remaining corpus population pins, every unit attributed	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1028fix/wt-work	RECOVER	README.md: sha256 6ec0a18b44c38eec in this tree vs 2e9435de94f1cbec on main a00f53f20; 87776 lines across 48 file(s) absent from main (6998 lines behind). tip: test: four more corpus pins, re-measured on both sides of the subtraction	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1424/reb	RECOVER	tools/ci/_gate_dispatch.sh: sha256 304604a2109043f4 in this tree vs bc52987bafe4e020 on main a00f53f20; 1924 lines across 8 file(s) absent from main (4109 lines behind). tip: integrate #1096 onto main+#1553	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_i1544/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py: sha256 e48a6a0e74fab148 in this tree vs 20b51c5fc74702b3 on main a00f53f20; 201 lines across 1 file(s) absent from main (63 lines behind). tip: test(#1544): the landmark matched a COMMENT, so main compared 21522 < 11699 on every host	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_j63b/drop	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 0d7c89a3d8cd8606 in this tree vs 5f691984067c906f on main a00f53f20; 1169 lines across 12 file(s) absent from main (2247 lines behind). tip: fix(63x8 figures): declaring one required_output moved three anchors that still said the o	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_j63b/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 2a9e2d789a5a1fc0 in this tree vs 5f691984067c906f on main a00f53f20; 1566 lines across 14 file(s) absent from main (2256 lines behind). tip: fix(63x8 D3): D1's gate clause WAS the producer of D1's declared output, so the audit cert	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jeco/base	LANDED	all 0 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: ppa(crosslayer): an agent that read the specification beat a tuner that did not, WITHOUT g	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jeco/wt	RECOVER	ppa-crosslayer/eco-readjudication/.gitignore: sha256 ae7acfdd615abf28 in this tree, FILE ABSENT from main a00f53f20; 31254 lines across 60 file(s) absent from main (50 lines behind). tip: docs(result): the final measured count — 2530 passed, 13 failed, all pre-existing	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jf63c/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_63x8_coverage.py: sha256 d1298723d5c30f74 in this tree vs a4d24bbdfb51c0ad on main a00f53f20; 884 lines across 6 file(s) absent from main (671 lines behind). tip: fix(63x8 D3): the corpus commit that answered was some other repository's	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jf63x8b/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 0457e13e11124596 in this tree vs 5f691984067c906f on main a00f53f20; 1111 lines across 11 file(s) absent from main (2003 lines behind). tip: style(63x8): drop three unused imports and one redundant f-prefix	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jf63x8e/trial	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 0457e13e11124596 in this tree vs 5f691984067c906f on main a00f53f20; 1138 lines across 11 file(s) absent from main (1932 lines behind). tip: fix(a8 control): the control certifying A8/d3 closed was asking the repository the corpus 	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jf63x8g/dr2	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 42ba91f4470d10d9 in this tree vs 5f691984067c906f on main a00f53f20; plus 1 tracked file(s) uncommitted here and nowhere in git. 162 lines absent from main across 7 file(s). tip: fix(63x8 figures): thirteen anchored counts still stated the pre-37.5ic numbers	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jf63x8h/revert	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml: sha256 17ffea24b0a2a4ee in this tree vs 5f691984067c906f on main a00f53f20; plus 1 tracked file(s) uncommitted here and nowhere in git. 495 lines absent from main across 9 file(s). tip: fix(63x8 census): the block could not be regenerated while two reds sat outside the cell j	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jfind63x8/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/scratch_root_guard.py: sha256 8cf70ddd35d8da96 in this tree vs 59ecdeb4c98e4b61 on main a00f53f20; 513 lines across 6 file(s) absent from main (912 lines behind). tip: fix(63x8 figures): one new gate clause landed and seven published counts still said the ol	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jliar/wt	LANDED	all 0 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: ppa(crosslayer): an agent that read the specification beat a tuner that did not, WITHOUT g	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jmut/wt	RECOVER	tools/ci/run_plugin_self_audit.sh: sha256 9c287cfbcf12d618 in this tree vs e302228cf776dae4 on main a00f53f20; 1478 lines across 24 file(s) absent from main (106 lines behind). tip: fix(gates): classify the baseline, and refresh the programs index	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_jreq/wt	RECOVER	RESULT.md: sha256 a89fb5305239d532 in this tree, FILE ABSENT from main a00f53f20; 430 lines across 3 file(s) absent from main (647 lines behind). tip: ppa(lander): pay three lane requests — an owner for tool invocation, the readme_hint sch	a	verdicts_joined.tsv
120	/home/reyerchu/_agentjob_w7b/wt	RECOVER	docs/research/2026-08-19-deepseek-harness-source-study.md: sha256 9922d240e5ef4d05 in this tree, FILE ABSENT from main a00f53f20; 492 lines across 5 file(s) absent from main (107 lines behind). tip: docs(w7): record what was built against the source study's own verdict	a	verdicts_joined.tsv
120	/home/reyerchu/_c_sha4_scratch/wt_dftcap	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/design_one_shot_runner.py: sha256 343647b160e6fb0f in this tree vs a7721eade1195878 on main a00f53f20; 159 lines across 1 file(s) absent from main (4238 lines behind). tip: Merge origin/main (0f8ba45d) into the branch — rebase-in, never force-push	a	verdicts_joined.tsv
120	/home/reyerchu/_d9_blind	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/eda_report_audit.py: sha256 4e2fc1d7c0247f6d in this tree vs 59f06a281b1c841a on main a00f53f20; 615 lines across 9 file(s) absent from main (891 lines behind). tip: steps 14 and 36: measured NOT blind — and step 14's netlist audit had no test	a	verdicts_joined.tsv
120	/home/reyerchu/_d9_page2	LANDED	all 4 file(s) that differ from main's TIP have their exact blob in main's HISTORY at the same path (e.g. benchmark-data/evaluation/d9_flow_gate_reality/d9_reality.json@111c74dde); verified by --full-history walk against a00f53f2, 0 files main never held. My original RECOVER compared against the tip only, which a squash-landed branch outruns. Safe to delete: git log --full-history restores these bytes from main, so this tree holds no unique copy.	a	verdicts_joined.tsv
120	/home/reyerchu/_gk1347	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py: sha256 f8582514c13d4578 in this tree vs 396342e59c0c9398 on main a00f53f20; 687 lines across 4 file(s) absent from main (460 lines behind). tip: fix(#1347): a name in a sentence is not an execution path	a	verdicts_joined.tsv
120	/home/reyerchu/_gk_p855/ctl	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/sta_corner_record_completeness_check.py: sha256 7f8b278900e0ec1f in this tree vs ad3c22846c5b6c6a on main a00f53f2; 588 lines across 3 file(s) absent from main (115 lines behind). tip: fix(sta): one row, one basis — a sign-off gate may not go green on a pre-layout number	a	verdicts_joined.tsv
120	/home/reyerchu/_hygiene_shipped_path/wt2	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/flow_compliance_check.py: sha256 c1073060d94bcd80 in this tree vs 181e2fd17aa5ec0a on main a00f53f20; 157 lines across 5 file(s) absent from main (4346 lines behind). tip: fix(hygiene): remove personal home paths from shipped plugin source	a	verdicts_joined.tsv
120	/home/reyerchu/_jppa_feas/wt	LANDED	all 6 file(s) that differ from main's TIP have their exact blob in main's HISTORY at the same path (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/feasibility.py@1f9720028); verified by --full-history walk against a00f53f2, 0 files main never held. My original RECOVER compared against the tip only, which a squash-landed branch outruns. Safe to delete: git log --full-history restores these bytes from main, so this tree holds no unique copy.	a	verdicts_joined.tsv
120	/home/reyerchu/_jppa_prscope/base	LANDED	all 0 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: flow(ACTIVATE): retire step 37.5self — the general precheck is 37.5ic's SECOND ARM, not 	a	verdicts_joined.tsv
120	/home/reyerchu/_jppa_prscope/mut	LANDED	all 3 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: wip: removed-side scanning, skills as prompt surfaces	a	verdicts_joined.tsv
120	/home/reyerchu/_jppa_prscope/tree	LANDED	all 3 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: ppa: the review checklist decides its own applicability, and evidence answers it	a	verdicts_joined.tsv
120	/home/reyerchu/_jppa_report/wt	LANDED	all 4 file(s) that differ from main's TIP have their exact blob in main's HISTORY at the same path (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/ppa_page_claim_check.py@bb90724dc); verified by --full-history walk against a00f53f2, 0 files main never held. My original RECOVER compared against the tip only, which a squash-landed branch outruns. Safe to delete: git log --full-history restores these bytes from main, so this tree holds no unique copy.	a	verdicts_joined.tsv
120	/home/reyerchu/_jsearch2/base	LANDED	all 0 file(s) this tree changed hash-match main a00f53f20 byte for byte (git blob ids equal for every one); nothing in it is absent from main. tip: landing(ACTIVATE): wire what the fourteen lanes shipped, and redden the one clause that co	a	verdicts_joined.tsv
120	/home/reyerchu/_jsearch2/wt	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md: sha256 62ef3c086c447133 in this tree vs c05ce3142b822686 on main a00f53f20; 24 lines across 8 file(s) absent from main (430 lines behind). tip: ppa(search): write the PnR space atomically, and regenerate the programs index	a	verdicts_joined.tsv
120	/home/reyerchu/_pg_pair	RECOVER	tools/ci/repo_hygiene_gates.sh: sha256 223c9d1263af3cf6 in this tree vs c311b8d27416b22c on main a00f53f20; plus 2 tracked file(s) uncommitted here and nowhere in git. 100 lines absent from main across 3 file(s). tip: 1593	a	verdicts_joined.tsv
120	/home/reyerchu/_racecheck/wt	RECOVER	tools/ci/protected_landing_transition.json: sha256 ded70b6ee0d29c78 in this tree vs cc2abdd9d01beeb5 on main a00f53f20; 56 lines across 7 file(s) absent from main (751 lines behind). tip: landing: name --serial in the usage line	a	verdicts_joined.tsv
120	/home/reyerchu/_spmslot2	RECOVER	docs/research/2026-08-20-shuttle-slot-die-and-the-walls-behind-it.md: sha256 8ec61dac78984715 in this tree, FILE ABSENT from main a00f53f20; 647 lines across 3 file(s) absent from main (1505 lines behind). tip: research: the PDK's own fill takes Magic DRC 252 -> CLEAR, density 8 -> 3	a	verdicts_joined.tsv
120	/home/reyerchu/_vq/cl1441	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_shapec_emit_blocking_rules.py: sha256 a213b82a8903eafd in this tree vs 74bf93df2aa9662a on main a00f53f20; 77 lines across 4 file(s) absent from main (53 lines behind). tip: test(gates): 17 more tests die on an absent iverilog before any assertion runs	a	verdicts_joined.tsv
120	/home/reyerchu/_vq/v1393	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py: sha256 079a377b66c5caca in this tree vs 05a53b4b86333ce0 on main a00f53f20; 43 lines across 1 file(s) absent from main (55 lines behind). tip: test(guard): the shipped-skills digest is SESSION-scoped, and said module	a	verdicts_joined.tsv
120	/home/reyerchu/_vq/v1395	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py: sha256 5d44ea67688139fa in this tree vs 05a53b4b86333ce0 on main a00f53f20; 45 lines across 1 file(s) absent from main (57 lines behind). tip: test(shipped-skills): the guard is session-scoped; its message blamed this module	a	verdicts_joined.tsv
120	/home/reyerchu/_vq/v1396	RECOVER	tools/phase1_engine/tests/test_typical_scaffolds_retired.py: sha256 efa8a05b7462ad29 in this tree vs f37f52f77e11b2b6 on main a00f53f20; 24 lines across 4 file(s) absent from main (207 lines behind). tip: test(runners): wire tools/phase1_engine/tests/ into the two runners that were supposed to 	a	verdicts_joined.tsv
120	/home/reyerchu/_vq/v1418	RECOVER	vibe-ic-marketplace/plugins/vibe-ic/programs/kmap_truth_table_oracle_check.py: sha256 1f8dd946fc072702 in this tree vs e04d1956132abdc4 on main a00f53f20; 1 lines across 1 file(s) absent from main (1 lines behind). tip: fix(kmap-oracle): an absent iverilog must reach TOOL_ERR, not escape as a traceback	a	verdicts_joined.tsv
